Time,__name__,c,container,endpoint,instance,job,namespace,pod,service,Value
2023-11-06 19:04:30,request_timer_seconds_sum,1113.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,191
2023-11-06 19:04:30,request_timer_seconds_sum,1114.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,182
2023-11-06 19:04:30,request_timer_seconds_sum,1115.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,163
2023-11-06 19:04:30,request_timer_seconds_sum,1116.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,121
2023-11-06 19:04:30,request_timer_seconds_sum,1117.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,152
2023-11-06 19:04:30,request_timer_seconds_sum,1118.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,131
2023-11-06 19:04:30,request_timer_seconds_sum,1119.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,123
2023-11-06 19:04:30,request_timer_seconds_sum,1120.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,127
2023-11-06 19:04:30,request_timer_seconds_sum,1121.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,142
2023-11-06 19:04:30,request_timer_seconds_sum,1122.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,129
